codigo,valor,populacao,tipoRGF
4301404,44.13,10425,Simplificado
4301503,46.3,6706,Simplificado
4301552,50.77,3573,Simplificado
4301602,57.54,120943,Completo
4301636,49.68,13760,Simplificado
4301651,37.5,6139,Simplificado
4301701,39.14,6627,Simplificado
4301750,48.35,7454,Completo
4301800,43.29,5295,Simplificado
4301859,39.34,3238,Simplificado
4301875,48.56,4202,Simplificado
4301909,42.93,13423,Simplificado
4301925,29.18,1726,Simplificado
4301958,39.32,2527,Simplificado
4302006,37.97,11216,Simplificado
4302055,39.02,2031,Simplificado
4302105,47.87,119049,Completo
4302154,47.23,2104,Simplificado
4302204,46.95,6712,Simplificado
4302220,49.61,2473,Simplificado
4302238,43.68,2590,Simplificado
4302253,35.79,2788,Simplificado
4302303,42.04,11391,Simplificado
4302352,36.71,13846,Simplificado
4302378,51.6,1987,Simplificado
4302402,48.74,12265,Simplificado
4302451,43.83,7726,Simplificado
4302501,49.26,6356,Simplificado
4302584,44.55,2135,Simplificado
4302600,48.28,3397,Simplificado
4302659,37.0,5043,Simplificado
4302709,45.17,20929,Simplificado
4302808,54.9,33702,Simplificado
4302907,54.0,12705,Simplificado
4303004,49.46,82547,Completo
4303103,61.66,129307,Completo
4303202,45.03,5055,Simplificado
4303301,47.67,4856,Simplificado
4303400,48.09,4788,Completo
4303509,47.96,66034,Completo
4303558,45.3,2724,Simplificado
4303608,49.1,6456,Completo
4303673,44.14,3380,Simplificado
4303707,40.67,5553,Simplificado
4303806,47.42,5471,Simplificado
4303905,48.53,66156,Completo
4304002,53.09,4596,Simplificado
4304101,39.09,3345,Simplificado
4304200,48.13,31306,Simplificado
4304309,44.92,6246,Completo
4304358,54.04,9519,Completo
4304408,45.47,44489,Simplificado
4304507,54.61,55871,Completo
4304606,40.65,344957,Completo
4304614,36.96,1729,Simplificado
4304622,48.04,1668,Simplificado
4304630,50.47,52004,Completo
4304655,46.15,3602,Simplificado
4304663,56.1,25297,Completo
4304671,49.48,4589,Simplificado
4304689,49.9,11810,Completo
4304697,47.0,2750,Simplificado
4304705,35.63,61949,Completo
4304713,50.25,8187,Simplificado
4304804,40.58,29409,Simplificado
4304853,47.3,1404,Simplificado
4304903,46.73,9010,Simplificado
4304952,42.28,3189,Simplificado
4305009,50.0,8851,Completo
4305108,45.33,504069,Completo
4305124,52.29,6136,Simplificado
4305132,50.77,4676,Simplificado
4305157,43.41,2327,Completo
4305173,56.1,12058,Completo
4305207,40.22,14074,Simplificado
4305306,44.14,9300,Simplificado
4305355,47.74,40301,Simplificado
4305371,47.66,3306,Simplificado
4305405,45.21,3794,Simplificado
4305439,52.53,6635,Simplificado
4305447,54.0,5401,Simplificado
4305454,56.48,15912,Completo
4305504,38.06,4775,Simplificado
4305587,54.0,2442,Simplificado
4305603,42.17,3221,Simplificado
4305702,51.92,6746,Simplificado
4305801,56.69,9915,Completo
4305835,41.28,1507,Simplificado
4305850,40.71,2327,Simplificado
4305871,49.52,2518,Simplificado
4305900,41.93,7385,Simplificado
4305934,35.22,1641,Simplificado
4305959,39.71,3868,Simplificado
4305975,47.7,2769,Simplificado
4306007,50.78,13544,Simplificado
4306056,41.36,7950,Simplificado
4306072,47.55,2851,Simplificado
4306106,51.7,60693,Completo
4306130,47.37,1870,Simplificado
4306205,40.92,12290,Simplificado
4306304,56.04,4744,Simplificado
4306320,45.01,2852,Simplificado
4306353,42.48,2478,Simplificado
4306379,60.08,3026,Simplificado
4306403,47.04,32205,Simplificado
4306429,51.68,2044,Completo
4306452,48.53,3394,Simplificado
4306502,47.52,15338,Simplificado
4306551,51.64,2541,Simplificado
4306601,49.03,38589,Simplificado
4306700,46.47,3086,Simplificado
4306734,44.89,4639,Simplificado
4306759,42.71,1994,Simplificado
4306767,49.5,40643,Simplificado
4306809,28.99,22520,Simplificado
4306908,53.95,25791,Completo
4306924,79.32,1088,Simplificado
4306932,50.8,8542,Simplificado
4306957,45.66,2829,Simplificado
4306973,58.11,2995,Simplificado
4307005,45.59,105059,Completo
4307054,48.85,3167,Simplificado
4307104,49.41,6828,Simplificado
4307203,49.19,4902,Simplificado
4307302,49.94,7040,Simplificado
4307401,48.34,3277,Simplificado
4307450,50.06,2969,Simplificado
4307500,54.0,15584,Simplificado
4307559,51.03,5976,Simplificado
4307609,45.84,49345,Simplificado
4307708,39.09,83121,Completo
4307807,39.26,33820,Simplificado
4307815,47.18,3660,Completo
4307831,54.0,2458,Completo
4307864,47.32,2721,Simplificado
4307906,37.45,71570,Completo
4308003,46.45,6690,Simplificado
4308052,40.78,2346,Simplificado
4308078,41.29,4455,Simplificado
4308102,36.9,13451,Simplificado
4308201,38.24,30430,Simplificado
4308250,44.54,1796,Simplificado
4308300,52.98,10370,Simplificado
4308409,45.12,6715,Simplificado
4308433,38.88,2424,Simplificado
4308458,46.33,4356,Simplificado
4308508,41.62,31120,Simplificado
4308607,37.61,34684,Simplificado
4308656,44.46,2963,Simplificado
4308706,48.88,5580,Simplificado
4308805,46.74,8409,Simplificado
4308854,41.99,1642,Simplificado
4308904,49.77,16240,Simplificado
4309001,54.0,16151,Simplificado
4309050,48.7,7988,Simplificado
4309100,45.36,35875,Simplificado
4309126,45.81,2106,Simplificado
4309159,49.25,4297,Simplificado
4309209,44.49,279398,Completo
4309258,42.42,1516,Simplificado
4309308,49.94,98043,Completo
4309407,39.25,25475,Simplificado
4309506,46.89,7614,Simplificado
4309555,33.92,4812,Simplificado
4309571,50.23,3018,Simplificado
4309605,43.32,19267,Simplificado
4309654,46.97,6714,Simplificado
4309704,42.32,4788,Simplificado
4309753,50.0,4412,Simplificado
4309803,48.49,4719,Simplificado
4309902,46.52,7338,Simplificado
4309951,51.01,4027,Simplificado
4310009,40.44,20284,Simplificado
4310108,41.72,36450,Simplificado
4310207,46.83,83173,Completo
4310306,39.92,4091,Simplificado
4310330,49.78,22309,Completo
4310363,39.77,3116,Simplificado
4310405,46.72,6228,Simplificado
4310413,51.5,2235,Completo
4310439,43.39,6588,Simplificado
4310462,46.48,1899,Simplificado
4310504,45.62,7344,Simplificado
4310538,50.71,5459,Simplificado
4310553,46.49,3470,Simplificado
4310579,43.37,2125,Simplificado
4310603,52.69,37757,Completo
4310652,50.64,2441,Simplificado
4310702,42.77,3420,Simplificado
4310751,38.43,1940,Simplificado
4310801,44.35,23880,Simplificado
4310850,48.55,3848,Simplificado
4310876,49.59,2679,Completo
4310900,51.83,3576,Simplificado
4311007,44.66,26869,Completo
4311106,49.54,10937,Simplificado
4311122,44.16,3773,Simplificado
4311130,50.38,3518,Simplificado
4311155,45.12,8554,Simplificado
4311205,48.54,19364,Simplificado
4311239,45.36,2884,Simplificado
4311254,52.35,6442,Completo
4311270,47.5,1611,Simplificado
4311304,37.53,27834,Simplificado
4311403,36.3,82951,Completo
4311429,49.6,2561,Simplificado
4311502,53.46,7516,Simplificado
4311601,44.77,5289,Simplificado
4311627,47.4,5980,Simplificado
4311643,40.97,1708,Simplificado
4311700,44.4,5464,Simplificado
4311718,53.12,4613,Simplificado
4311734,48.13,2990,Simplificado
4311759,51.82,7291,Completo
4311775,45.23,6749,Simplificado
4311791,42.85,2680,Simplificado
4311809,48.13,43435,Simplificado
4311908,48.9,4488,Completo
4311981,48.4,3881,Simplificado
4312005,48.22,2054,Simplificado
4312054,35.0,4024,Simplificado
4312138,54.0,2538,Simplificado
4312153,39.84,4456,Simplificado
4312179,38.47,1665,Simplificado
4312203,48.07,4443,Simplificado
4312252,42.84,8045,Simplificado
4312302,53.99,4824,Simplificado
4312351,41.08,1466,Simplificado
4312377,51.27,3220,Simplificado
4312385,47.23,2564,Simplificado
4312401,47.41,64788,Completo
4312427,36.48,3056,Simplificado
4312443,51.28,2979,Simplificado
4312450,53.54,6546,Simplificado
4312476,48.58,6344,Simplificado
4312500,50.45,12760,Completo
4312609,44.49,4948,Simplificado
4312617,47.75,3151,Simplificado
4312625,42.61,1888,Simplificado
4312658,39.56,17484,Simplificado
4312674,44.19,1689,Simplificado
4312708,47.24,11760,Simplificado
4312757,40.84,3586,Simplificado
4312807,54.0,4690,Simplificado
4312906,48.54,9824,Simplificado
4312955,39.63,1798,Simplificado
4313003,47.1,3321,Simplificado
4313011,41.31,2710,Simplificado
4313037,50.69,5292,Simplificado
4313060,47.69,21317,Simplificado
4313086,35.15,2548,Simplificado
4313102,49.37,6508,Simplificado
4313201,46.44,21156,Simplificado
4313300,46.91,26849,Simplificado
4313334,43.11,2268,Simplificado
4313359,39.31,3661,Simplificado
4313375,47.87,28670,Completo
4313391,51.98,4169,Simplificado
4313409,33.25,246452,Completo
4313425,42.48,3394,Simplificado
4313441,42.43,2223,Simplificado
4313466,43.52,1727,Simplificado
4313490,50.37,4154,Simplificado
4313508,49.73,45557,Simplificado
4313607,48.21,3880,Simplificado
4313656,47.43,11306,Simplificado
4313706,50.69,33481,Completo
4313805,45.51,7058,Simplificado
4313904,47.88,43170,Simplificado
4313953,46.01,9269,Simplificado
4314001,41.5,7585,Simplificado
4314027,48.04,7599,Simplificado
4314035,44.12,3812,Simplificado
4314050,52.02,57660,Completo
4314068,49.04,5656,Simplificado
4314076,46.95,6493,Simplificado
4314100,52.89,201767,Completo
4314134,50.5,2287,Simplificado
4314159,44.08,8459,Simplificado
4314175,47.93,2010,Completo
4314209,51.75,7755,Completo
4314308,47.17,3893,Simplificado
4314407,50.62,341648,Completo
4314423,46.41,5696,Simplificado
4314456,38.93,2577,Simplificado
4314464,50.71,1965,Simplificado
4314472,40.43,4372,Simplificado
4314498,51.79,4842,Simplificado
4314506,51.37,12351,Completo
4314548,35.86,2968,Simplificado
4314555,45.11,2357,Simplificado
4314605,50.71,20621,Completo
4314704,45.42,10152,Simplificado
4314753,39.06,2094,Simplificado
4314779,41.01,3908,Simplificado
4314787,40.25,1572,Simplificado
4314803,43.96,36510,Simplificado
4314902,45.35,1479101,Completo
4315008,40.53,4765,Simplificado
4315057,41.75,2397,Simplificado
4315073,54.0,1415,Simplificado
4315107,45.33,10301,Simplificado
4315131,40.1,1668,Simplificado
4315149,41.75,2863,Simplificado
4315156,46.06,6249,Simplificado
4315172,35.86,1957,Simplificado
4315206,45.23,3951,Simplificado
4315305,54.0,22771,Simplificado
4315313,54.0,1846,Simplificado
4315321,43.84,2786,Simplificado
4315354,47.91,3789,Simplificado
4315404,44.71,11527,Simplificado
4315453,37.83,2101,Simplificado
4315503,46.91,15836,Simplificado
4315552,44.39,2849,Simplificado
4315602,50.3,210005,Completo
4315701,47.87,38284,Simplificado
4315750,48.53,4629,Simplificado
4315800,48.43,11300,Simplificado
4315909,48.0,5867,Simplificado
4315958,47.18,2352,Simplificado
4316006,-3444.27,21199,Simplificado
4316105,42.05,10583,Simplificado
4316204,38.06,5182,Simplificado
4316303,43.67,6899,Simplificado
4316402,48.78,39535,Simplificado
4316436,41.8,2679,Simplificado
4316451,44.98,12416,Simplificado
4316477,38.54,2732,Simplificado
4316501,44.7,7705,Simplificado
4316600,44.64,16211,Simplificado
4316709,45.76,8099,Simplificado
4316733,40.19,1644,Simplificado
4316758,41.5,6522,Simplificado
4316808,46.31,129427,Completo
4316907,47.83,280505,Completo
4316956,46.63,6315,Simplificado
4316972,46.7,2545,Simplificado
4317004,48.82,8130,Simplificado
4317103,49.06,77763,Completo
4317202,45.46,72919,Completo
4317251,39.32,1734,Simplificado
4317301,53.23,29877,Completo
4317400,41.21,49493,Simplificado
4317509,44.24,77620,Completo
4317558,44.42,2134,Simplificado
4317608,47.96,42648,Simplificado
4317707,44.93,10305,Simplificado
4317756,51.5,2020,Simplificado
4317806,44.58,13923,Simplificado
4317905,40.94,14300,Simplificado
4317954,45.38,2343,Simplificado
4318002,45.17,60557,Completo
4318051,44.42,3065,Simplificado
4318101,46.82,18471,Simplificado
4318200,46.5,21633,Simplificado
4318309,46.77,62061,Completo
4318408,45.8,24078,Simplificado
4318424,43.67,4674,Simplificado
4318432,45.75,2561,Simplificado
4318440,41.52,2757,Simplificado
4318457,67.01,2562,Simplificado
4318465,47.54,2000,Simplificado
4318481,34.8,4739,Simplificado
4318499,47.22,2091,Simplificado
4318507,49.61,27410,Simplificado
4318606,40.55,6945,Simplificado
4318614,39.43,2378,Simplificado
4318622,43.55,3509,Simplificado
4318705,47.24,234947,Completo
4318804,48.2,43625,Simplificado
4318903,43.04,33668,Simplificado
4319000,46.51,21449,Simplificado
4319109,44.15,5474,Simplificado
4319125,54.68,3238,Completo
4319158,44.82,7663,Simplificado
4319208,46.7,5325,Simplificado
4319307,41.47,5863,Simplificado
4319356,54.0,3758,Simplificado
4319364,51.75,2000,Simplificado
4319372,42.9,2946,Completo
4319406,46.48,16250,Simplificado
4319505,45.31,25467,Simplificado
4319604,60.38,23690,Simplificado
4319703,46.4,3341,Simplificado
4319711,40.8,2239,Simplificado
4319737,54.0,2724,Simplificado
4319752,39.68,2219,Simplificado
4319802,53.51,8710,Simplificado
4319901,48.19,81198,Completo
4320008,43.67,140311,Completo
4320107,45.41,24205,Simplificado
4320206,46.07,10788,Simplificado
4320230,39.14,2924,Simplificado
4320263,40.05,7399,Simplificado
4320305,41.7,5093,Simplificado
4320321,50.62,2788,Simplificado
4320354,41.6,5553,Completo
4320404,46.31,17198,Simplificado
4320453,33.04,2000,Simplificado
4320503,49.66,5519,Simplificado
4320552,52.77,6433,Simplificado
4320578,46.41,1990,Simplificado
4320602,46.37,3685,Simplificado
4320651,44.38,2394,Simplificado
4320677,49.54,10183,Simplificado
4320701,49.63,14927,Simplificado
4320800,44.97,30967,Completo
4320859,51.58,4667,Completo
4320909,47.86,23651,Simplificado
4321006,44.9,10593,Simplificado
4321105,47.06,17266,Simplificado
4321204,54.0,57292,Completo
4321303,43.91,26838,Simplificado
4321329,49.91,3068,Completo
4321352,49.37,5479,Simplificado
4321402,41.51,13538,Simplificado
4321436,48.81,11088,Simplificado
4321451,43.77,32676,Simplificado
4321469,46.76,3004,Simplificado
4321477,46.26,5796,Simplificado
4321493,44.88,2827,Simplificado
4321501,54.0,38386,Completo
4321600,39.89,50760,Completo
4321626,34.66,2339,Simplificado
4321634,45.58,2693,Simplificado
4321667,48.33,10989,Simplificado
4321709,47.84,27837,Simplificado
4321808,46.21,23938,Simplificado
4321832,46.95,2725,Simplificado
4321857,37.17,4291,Simplificado
4321907,51.4,23963,Simplificado
4321956,46.62,5813,Simplificado
4322004,47.92,29207,Simplificado
4322103,44.38,5713,Simplificado
4322152,52.71,4560,Simplificado
4322186,46.31,1486,Simplificado
4322202,51.19,23824,Simplificado
4322251,35.25,4767,Simplificado
4322301,49.56,7980,Simplificado
4322327,53.25,3455,Simplificado
4322343,47.19,2049,Simplificado
4322350,49.34,1192,Simplificado
4322376,43.85,2354,Simplificado
4322400,55.1,127079,Completo
4322509,47.83,65846,Completo
4322525,49.27,3479,Simplificado
4322533,41.49,11732,Simplificado
4322541,44.63,5842,Simplificado
4322558,47.85,2104,Simplificado
4322608,49.98,71117,Completo
4322707,46.71,26618,Simplificado
4322806,36.88,25936,Simplificado
4322855,39.49,1835,Simplificado
4322905,42.61,4825,Simplificado
4323002,47.61,254101,Completo
4323101,54.26,4745,Simplificado
4323200,45.19,2904,Simplificado
4323309,42.08,3374,Simplificado
4323358,48.41,2102,Simplificado
4323408,39.18,4353,Simplificado
4323457,50.4,4283,Completo
4323507,54.18,2766,Completo
4323606,41.4,1565,Simplificado
4323705,39.16,2847,Simplificado
4323754,50.36,3177,Simplificado
4323770,40.0,2998,Simplificado
4323804,53.24,16025,Simplificado
5000203,51.76,15257,Completo
5000252,44.6,5268,Simplificado
5000609,50.23,38958,Simplificado
5000708,46.27,25128,Simplificado
5000807,50.5,8993,Simplificado
5000856,48.46,10620,Simplificado
5000906,47.53,8891,Simplificado
5001003,51.0,25431,Completo
5001102,48.31,47784,Simplificado
5001243,48.98,11963,Simplificado
5001508,45.66,6829,Simplificado
5001904,45.35,22717,Simplificado
5002001,65.56,11305,Simplificado
5002100,52.58,24508,Completo
5002159,53.97,7817,Simplificado
5002209,47.72,21738,Simplificado
5002308,42.53,11891,Simplificado
5002407,53.51,29743,Simplificado
5002605,50.46,13727,Completo
5002704,51.17,885711,Completo
5002803,47.35,6049,Simplificado
5002902,48.27,21876,Simplificado
5002951,46.86,24559,Simplificado
5003108,46.61,5839,Simplificado
5003157,52.3,15152,Simplificado
5003207,51.52,110806,Completo
5003256,34.76,20496,Simplificado
5003306,52.84,33516,Simplificado
5003454,44.08,12868,Simplificado
5003488,46.44,11239,Simplificado
5003504,49.67,5889,Simplificado
5003702,54.35,220965,Completo
5003751,50.61,12305,Simplificado
5003801,54.96,19234,Simplificado
5003900,44.62,3044,Simplificado
5004007,45.04,9981,Simplificado
5004106,48.47,9968,Simplificado
5004304,53.39,15977,Simplificado
5004403,47.63,7625,Simplificado
5004502,53.76,23886,Simplificado
5004601,46.79,20905,Simplificado
5004700,45.16,23140,Simplificado
5004809,52.54,8976,Completo
5004908,51.67,7108,Simplificado
5005004,51.66,25967,Simplificado
5005103,50.27,4034,Simplificado
5005152,43.26,6638,Simplificado
5005202,56.29,22968,Completo
5005251,53.99,7267,Simplificado
5005400,45.95,45932,Simplificado
5005608,76.4,27795,Simplificado
5005681,48.56,18256,Completo
5005707,50.6,54051,Completo
5005806,52.51,14085,Simplificado
5006002,48.57,21300,Simplificado
5006200,47.52,53517,Completo
5006259,49.31,3947,Simplificado
5006275,40.48,5455,Simplificado
5006309,43.43,42010,Simplificado
5006358,50.96,14048,Simplificado
5006408,50.36,7666,Simplificado
5006606,51.17,91082,Completo
5006903,50.12,17078,Completo
5007109,50.48,24258,Completo
5007208,49.58,36830,Simplificado
5007307,47.94,4819,Simplificado
5007406,53.97,19682,Completo
5007505,45.14,5403,Simplificado
5007554,44.38,7801,Simplificado
5007695,50.95,26363,Completo
5007703,48.26,10812,Simplificado
5007802,44.26,6515,Simplificado
5007901,50.47,56081,Completo
5007935,7.49,18828,Simplificado
5007950,44.92,11427,Completo
5007976,47.54,3583,Simplificado
5008008,49.97,21311,Simplificado
5008305,46.44,119465,Completo
5008404,47.04,6067,Simplificado
5100102,34.89,5424,Completo
5100201,48.44,25229,Completo
5100250,58.16,51615,Completo
5100300,46.04,18703,Simplificado
5100409,49.55,11868,Simplificado
5100508,50.41,11238,Completo
5100607,50.41,10557,Simplificado
5100805,46.54,9979,Simplificado
5101001,43.23,3119,Completo
5101209,54.0,956,Completo
5101258,48.89,16690,Simplificado
5101308,55.4,9714,Completo
5101407,45.81,21987,Completo
5101605,52.84,8563,Completo
5101704,48.64,34619,Completo
5101803,43.76,60661,Completo
5101852,49.38,6452,Completo
5101902,49.39,19248,Completo
5102504,50.77,93882,Completo
5102603,47.39,15830,Completo
5102637,54.0,34558,Completo
5102678,41.88,42871,Simplificado
5102686,47.74,6710,Completo
5102694,44.18,4761,Simplificado
5102702,47.71,21311,Completo
5102793,43.77,10413,Simplificado
5102850,45.0,8695,Completo
5103007,63.42,19588,Completo
5103056,47.38,12052,Simplificado
5103106,44.96,5691,Completo
5103205,45.66,33224,Simplificado
5103254,45.8,37280,Completo
5103304,51.94,20513,Simplificado
5103353,50.95,30347,Simplificado
5103361,44.71,3973,Simplificado
5103379,54.0,19254,Simplificado
5103403,50.1,607153,Completo
5103437,49.12,5192,Simplificado
5103452,59.06,9377,Completo
5103502,48.93,21904,Completo
5103601,47.18,8199,Simplificado
5103700,43.47,13857,Simplificado
5103809,43.59,3537,Simplificado
5103858,46.8,7513,Completo
5103908,33.65,5487,Completo
5103957,46.46,3045,Simplificado
5104104,50.01,35497,Completo
5104203,45.21,15035,Simplificado
5104500,41.51,2725,Simplificado
5104526,48.9,7395,Simplificado
5104542,42.52,6587,Simplificado
5104559,42.48,3901,Simplificado
5104609,50.08,13163,Simplificado
5104906,46.23,8366,Completo
5105002,49.27,9006,Simplificado
5105101,53.49,34815,Completo
5105150,47.9,40905,Completo
5105176,50.98,15370,Completo
5105200,47.27,11275,Simplificado
5105234,45.47,6059,Simplificado
5105259,41.76,63411,Completo
5105309,43.39,2099,Completo
5105507,47.47,15983,Simplificado
5105580,44.93,10700,Simplificado
5105606,45.84,16334,Simplificado
5105622,43.41,27536,Completo
5105903,47.41,15338,Completo
5106000,41.24,6056,Completo
5106109,45.04,13231,Simplificado
5106158,47.82,14909,Simplificado
5106174,54.04,3765,Completo
5106182,46.84,6526,Simplificado
5106190,48.4,3699,Simplificado
5106208,45.65,3928,Completo
5106216,46.17,12739,Simplificado
5106224,54.0,43919,Completo
5106232,49.46,20034,Simplificado
5106240,51.24,11694,Simplificado
5106257,47.57,21231,Simplificado
5106265,50.45,8990,Simplificado
5106273,54.0,3985,Simplificado
5106281,46.7,5199,Simplificado
5106299,39.52,11193,Simplificado
5106307,50.95,22246,Simplificado
5106315,46.29,2574,Completo
5106372,50.39,17456,Completo
5106422,53.52,34607,Simplificado
5106455,45.92,2676,Completo
5106653,46.41,6578,Completo
5106703,33.53,1602,Completo
5106752,44.46,45093,Simplificado
5106778,47.15,12347,Completo
5106802,50.9,5429,Completo
5106828,45.2,11935,Simplificado
5106851,54.0,3050,Simplificado
5107008,43.53,16421,Simplificado
5107040,46.63,61038,Completo
5107107,49.51,18967,Completo
5107156,48.41,2721,Simplificado
5107180,45.81,10081,Completo
5107198,47.0,2388,Completo
5107206,48.94,5159,Completo
5107248,45.72,4486,Simplificado
5107263,61.67,3136,Completo
5107297,46.3,4021,Simplificado
5107305,48.04,20312,Simplificado
5107354,51.42,5569,Completo
5107404,41.3,4674,Completo
5107578,40.65,3966,Completo
5107602,42.04,228857,Completo
5107743,49.12,2495,Simplificado
5107750,37.44,3437,Simplificado
5107768,49.93,3330,Simplificado
5107776,56.19,8281,Completo
5107792,39.95,5023,Completo
5107859,46.81,11615,Completo
5107875,47.13,25054,Completo
5107883,45.44,1622,Completo
5107909,42.81,139935,Completo
5107925,54.0,87815,Completo
5107941,43.05,9565,Simplificado
5107958,47.17,101764,Completo
5108006,49.64,13359,Completo
5108055,55.48,9862,Simplificado
5108105,27.77,3786,Simplificado
5108303,42.85,3562,Simplificado
5108352,43.29,3128,Simplificado
5108402,46.55,282009,Completo
5108501,45.51,11216,Simplificado
5108600,50.21,25570,Completo
5108808,54.0,4578,Completo
5108857,51.89,3249,Simplificado
5108907,44.42,8428,Simplificado
5108956,51.15,9078,Simplificado
5200050,46.28,8583,Simplificado
5200100,48.84,19614,Simplificado
5200134,49.7,22182,Completo
5200159,48.76,2517,Completo
5200175,45.05,5676,Completo
5200209,53.53,1872,Completo
5200258,47.29,207070,Completo
5200308,54.0,27288,Completo
5200506,50.55,2005,Completo
5200555,36.49,6218,Completo
5200605,43.88,7558,Completo
5200803,42.97,8614,Simplificado
5200829,37.15,3778,Completo
5200852,48.55,6057,Simplificado
5200902,45.96,3185,Completo
5201108,50.34,381970,Completo
5201207,46.51,1137,Simplificado
5201306,54.25,21717,Completo
5201405,43.88,565957,Completo
5201454,50.12,2474,Completo
5201504,50.97,4163,Completo
5201603,47.77,3560,Completo
5201702,48.8,19959,Simplificado
5201801,52.64,10116,Completo
5202155,50.89,7756,Completo
5202353,45.8,2689,Completo
5202502,45.62,9635,Completo
5202601,50.24,3184,Completo
5202809,49.63,2425,Completo
5203104,46.38,4992,Completo
5203203,42.2,10922,Simplificado
5203302,46.63,29448,Completo
5203401,45.26,8813,Completo
5203500,49.07,24776,Completo
5203559,53.61,9488,Completo
5203575,44.85,4316,Completo
5203609,38.44,3659,Simplificado
5203807,47.66,5761,Completo
5203906,44.69,9433,Completo
5203939,36.25,2501,Simplificado
5203962,37.49,3302,Completo
5204003,52.36,7939,Completo
5204102,45.97,12297,Completo
5204201,54.0,1361,Completo
5204250,56.31,8102,Completo
5204300,46.03,15743,Completo
5204409,46.57,18715,Completo
5204508,51.21,89087,Completo
5204557,53.05,3759,Completo
5204607,47.63,3610,Completo
5204656,42.26,3649,Completo
5204706,50.76,12486,Completo
5204805,40.05,7437,Completo
5204854,52.31,7636,Completo
5204904,50.66,19764,Completo
5204953,42.23,2459,Completo
5205000,54.32,9976,Completo
5205059,54.88,3464,Completo
5205109,46.5,106618,Completo
5205208,49.65,5038,Completo
5205307,60.9,9693,Completo
5205406,33.51,22074,Simplificado
5205455,52.75,8507,Completo
5205471,43.21,9842,Simplificado
5205497,49.82,69829,Completo
5205513,57.67,19971,Completo
5205521,56.85,3404,Simplificado
5205703,34.51,2364,Completo
5205802,53.89,11050,Completo
5205901,47.34,9574,Completo
5206206,51.17,57759,Completo
5206305,50.07,2968,Completo
5206404,57.26,16852,Completo
5206503,47.66,3500,Completo
5206602,34.87,2871,Completo
5206701,46.06,3315,Completo
5206800,44.23,2923,Completo
5206909,53.06,2094,Completo
5207105,42.38,2488,Completo
5207253,40.52,7398,Completo
5207352,49.58,3710,Simplificado
5207402,44.1,12276,Completo
5207501,47.51,3286,Completo
5207535,53.85,6678,Completo
5207600,47.65,5722,Completo
5207808,49.59,13131,Completo
5207907,50.41,16100,Completo
5208004,55.27,119506,Completo
5208103,46.69,4325,Completo
5208152,49.71,3753,Completo
5208301,55.88,4830,Completo
5208400,49.17,11239,Completo
5208509,40.8,5574,Completo
5208608,47.83,69072,Completo
5208707,45.08,1495705,Completo
5208806,43.72,43260,Completo
5208905,46.07,22916,Completo
5209101,45.83,33986,Completo
5209150,53.73,5806,Completo
5209200,52.0,14211,Completo
5209291,53.34,2041,Simplificado
5209408,45.82,3940,Completo
5209457,54.0,1852,Simplificado
5209606,51.15,3714,Simplificado
5209705,54.09,21278,Completo
5209804,36.36,3622,Completo
5209903,48.61,13808,Completo
5209937,47.85,6152,Simplificado
5209952,51.68,15431,Completo
5210000,49.08,52465,Completo
5210109,50.54,26792,Completo
5210158,47.53,2893,Simplificado
5210208,49.55,31563,Completo
5210307,45.23,2815,Completo
5210406,53.89,42163,Completo
5210562,45.59,4668,Completo
5210604,44.28,5269,Completo
5210802,48.38,4605,Simplificado
5210901,47.7,22533,Completo
5211008,45.27,5316,Completo
5211206,48.25,25856,Simplificado
5211305,42.44,7097,Simplificado
5211404,43.22,8916,Completo
5211503,55.06,103652,Completo
5211602,41.38,2406,Completo
5211701,53.42,6073,Simplificado
5211800,56.12,49667,Completo
5211909,47.26,99674,Completo
5212006,47.22,2898,Completo
5212055,44.91,2474,Completo
5212105,44.99,7372,Completo
5212204,50.66,18587,Completo
5212253,47.88,1555,Completo
5212303,54.0,7643,Completo
5212501,48.6,205023,Completo
5212600,45.89,2373,Completo
5212709,36.1,8680,Completo
5212808,48.6,9646,Completo
5212907,45.11,2223,Completo
5212956,41.21,4366,Completo
5213004,51.54,13829,Completo
5213053,50.2,2612,Completo
5213087,55.77,29353,Completo
5213103,50.19,65420,Completo
5213400,41.35,1557,Completo
5213509,57.57,8527,Simplificado
5213707,41.11,8063,Completo
5213756,50.07,13115,Completo
5213772,40.21,4449,Completo
5213806,48.35,45716,Completo
5213855,49.99,2264,Completo
5213905,45.21,4377,Completo
5214002,56.91,15444,Simplificado
5214051,45.83,5066,Completo
5214101,57.0,3793,Completo
5214408,41.12,9022,Completo
5214507,45.25,29293,Completo
5214606,63.47,46039,Completo
5214705,54.0,2346,Completo
5214804,37.53,2199,Simplificado
5214838,51.07,12791,Completo
5214861,48.67,8218,Completo
5214879,41.55,2923,Simplificado
5215009,54.0,9684,Completo
5215207,46.75,2985,Completo
5215231,55.53,113679,Completo
5215256,60.26,4445,Completo
5215306,49.04,15502,Completo
5215405,49.83,3797,Completo
5215504,27.73,6549,Completo
5215603,54.0,33228,Completo
5215652,41.76,3460,Completo
5215702,54.0,28313,Completo
5215801,50.17,2380,Completo
5215900,47.62,3589,Completo
5216007,43.41,2627,Completo
5216304,56.2,9972,Completo
5216403,43.85,10995,Completo
5216452,43.15,3116,Completo
